id,year,week,postseason,id_home_team,id_away_team,points_home,points_away,completed,conference_game
42901,1971,6,0,167,23,21.0,21.0,1,0
42902,1971,6,0,2704,2459,19.0,22.0,1,0
42903,1971,6,0,87,153,16.0,0.0,1,0
42904,1971,6,0,193,195,0.0,3.0,1,1
42905,1971,6,0,84,194,7.0,27.0,1,1
42906,1971,6,0,201,38,45.0,17.0,1,1
42907,1971,6,0,163,2142,35.0,12.0,1,0
42908,1971,6,0,249,97,20.0,17.0,1,1
42909,1971,6,0,158,2305,55.0,0.0,1,1
42910,1971,6,0,145,2572,20.0,6.0,1,0
42911,1971,6,0,96,99,13.0,17.0,1,1
42912,1971,6,0,2309,189,33.0,46.0,1,1
42913,1971,6,0,275,127,31.0,28.0,1,1
42914,1971,6,0,1000006,1000013,36.0,7.0,1,1
42915,1971,6,0,1000044,70,12.0,13.0,1,0
42916,1971,6,0,2643,2506,23.0,24.0,1,0
42917,1971,6,0,154,202,51.0,21.0,1,0
42918,1971,6,0,1000058,309,0.0,16.0,1,0
42919,1971,6,0,236,2193,28.0,14.0,1,0
42920,1971,6,0,259,2729,41.0,30.0,1,0
42921,1971,6,0,48,164,48.0,7.0,1,0
42922,1971,6,0,218,1000064,38.0,0.0,1,1
42923,1971,6,0,2181,1000056,2.0,36.0,1,0
42924,1971,6,0,2579,120,35.0,6.0,1,0
42925,1971,6,0,257,2678,21.0,6.0,1,1
42926,1971,6,0,277,151,44.0,21.0,1,0
42927,1971,6,0,231,2166,41.0,6.0,1,1
42928,1971,6,0,62,1000003,32.0,14.0,1,0
42929,1971,6,0,107,1000010,28.0,14.0,1,0
42930,1971,6,0,219,322,15.0,17.0,1,0
42931,1971,6,0,344,2320,24.0,7.0,1,0
42932,1971,7,0,21,328,36.0,20.0,1,0
42933,1971,7,0,197,158,13.0,41.0,1,1
42934,1971,7,0,2729,2678,12.0,7.0,1,1
42935,1971,7,0,24,265,23.0,24.0,1,1
42936,1971,7,0,2181,233,49.0,7.0,1,0
42937,1971,7,0,62,2424,28.0,9.0,1,0
42938,1971,7,0,36,2005,12.0,17.0,1,0
42939,1971,7,0,333,248,34.0,20.0,1,0
42940,1971,7,0,12,254,14.0,3.0,1,1
42941,1971,7,0,167,9,28.0,60.0,1,1
42942,1971,7,0,8,249,60.0,21.0,1,0
42943,1971,7,0,349,258,14.0,9.0,1,0
42944,1971,7,0,2,228,35.0,13.0,1,0
42945,1971,7,0,103,221,40.0,22.0,1,1
42946,1971,7,0,189,193,33.0,7.0,1,1
42947,1971,7,0,202,252,7.0,25.0,1,0
42948,1971,7,0,26,25,24.0,31.0,1,1
42949,1971,7,0,38,142,27.0,7.0,1,1
42950,1971,7,0,57,120,27.0,23.0,1,0
42951,1971,7,0,52,2579,49.0,18.0,1,1
42952,1971,7,0,1000013,278,7.0,47.0,1,1
42953,1971,7,0,61,96,34.0,0.0,1,1
42954,1971,7,0,2655,59,16.0,24.0,1,1
42955,1971,7,0,356,2509,21.0,7.0,1,1
42956,1971,7,0,66,2305,40.0,24.0,1,1
42957,1971,7,0,1000064,2309,13.0,24.0,1,0
42958,1971,7,0,1000007,1000006,10.0,31.0,1,1
42959,1971,7,0,97,1000063,21.0,5.0,1,1
42960,1971,7,0,235,2572,27.0,12.0,1,0
42961,1971,7,0,135,130,7.0,35.0,1,1
42962,1971,7,0,127,2294,34.0,3.0,1,1
42963,1971,7,0,2426,150,15.0,14.0,1,0
42964,1971,7,0,1000058,166,6.0,20.0,1,1
42965,1971,7,0,153,154,7.0,3.0,1,1
42966,1971,7,0,84,77,10.0,24.0,1,1
42967,1971,7,0,194,275,31.0,6.0,1,1
42968,1971,7,0,2483,23,34.0,14.0,1,0
42969,1971,7,0,213,2628,66.0,14.0,1,0
42970,1971,7,0,87,30,14.0,28.0,1,0
42971,1971,7,0,2567,2641,18.0,17.0,1,1
42972,1971,7,0,183,107,63.0,21.0,1,1
42973,1971,7,0,2633,344,10.0,7.0,1,1
42974,1971,7,0,251,242,39.0,10.0,1,1
42975,1971,7,0,245,239,10.0,9.0,1,1
42976,1971,7,0,2649,2168,35.0,7.0,1,0
42977,1971,7,0,1000056,222,3.0,24.0,1,1
42978,1971,7,0,259,195,37.0,29.0,1,0
42979,1971,7,0,264,204,38.0,14.0,1,1
42980,1971,7,0,277,218,43.0,33.0,1,1
42981,1971,7,0,2711,276,37.0,0.0,1,0
42982,1971,7,0,163,219,31.0,0.0,1,1
42983,1971,7,0,257,231,20.0,0.0,1,1
42984,1971,7,0,2751,2638,7.0,12.0,1,1
42985,1971,7,0,2142,225,42.0,32.0,1,0
42986,1971,7,0,2643,236,52.0,35.0,1,0
42987,1971,7,0,149,1000044,14.0,30.0,1,0
42988,1971,7,0,2166,2747,22.0,23.0,1,0
42989,1971,7,0,152,151,15.0,31.0,1,0
42990,1971,7,0,2050,2459,10.0,10.0,1,0
42991,1971,7,0,43,172,10.0,31.0,1,1
42992,1971,7,0,108,159,13.0,16.0,1,1
42993,1971,7,0,164,171,16.0,17.0,1,0
42994,1971,7,0,2704,70,0.0,26.0,1,0
42995,1971,7,0,145,238,28.0,7.0,1,1
42996,1971,7,0,2306,201,28.0,75.0,1,1
42997,1971,8,0,2390,349,24.0,13.0,1,1
42998,1971,8,0,2638,252,0.0,16.0,1,1
42999,1971,8,0,151,231,26.0,13.0,1,1
43000,1971,8,0,59,150,21.0,0.0,1,0
43001,1971,8,0,62,1000007,23.0,14.0,1,0
43002,1971,8,0,276,189,12.0,10.0,1,0
43003,1971,8,0,248,52,14.0,7.0,1,1
43004,1971,8,0,201,66,43.0,12.0,1,1
43005,1971,8,0,2305,197,10.0,17.0,1,1
43006,1971,8,0,277,213,7.0,35.0,1,1
43007,1971,8,0,221,183,31.0,21.0,1,1
43008,1971,8,0,2641,242,7.0,9.0,1,1
43009,1971,8,0,23,1000044,28.0,18.0,1,1
43010,1971,8,0,25,30,0.0,28.0,1,1
43011,1971,8,0,2572,257,31.0,24.0,1,0
43012,1971,8,0,204,24,24.0,31.0,1,1
43013,1971,8,0,2633,202,38.0,3.0,1,0
43014,1971,8,0,2309,2459,7.0,26.0,1,0
43015,1971,8,0,2567,251,18.0,22.0,1,1
43016,1971,8,0,8,245,9.0,17.0,1,1
43017,1971,8,0,239,2628,27.0,34.0,1,1
43018,1971,8,0,193,2649,6.0,45.0,1,1
43019,1971,8,0,36,328,17.0,18.0,1,0
43020,1971,8,0,2655,238,9.0,13.0,1,0
43021,1971,8,0,1000064,222,27.0,33.0,1,1
43022,1971,8,0,152,258,10.0,14.0,1,1
43023,1971,8,0,26,264,12.0,23.0,1,1
43024,1971,8,0,265,2483,31.0,21.0,1,1
43025,1971,8,0,1000063,2704,14.0,31.0,1,1
43026,1971,8,0,254,2751,16.0,29.0,1,1
43027,1971,8,0,219,108,27.0,28.0,1,1
43028,1971,8,0,2579,61,0.0,24.0,1,0
43029,1971,8,0,278,21,17.0,10.0,1,1
43030,1971,8,0,159,43,17.0,15.0,1,1
43031,1971,8,0,172,171,24.0,21.0,1,1
43032,1971,8,0,228,154,10.0,9.0,1,1
43033,1971,8,0,135,194,12.0,14.0,1,1
43034,1971,8,0,87,2426,21.0,0.0,1,1
43035,1971,8,0,153,2729,36.0,35.0,1,0
43036,1971,8,0,12,167,28.0,34.0,1,1
43037,1971,8,0,2509,127,10.0,43.0,1,1
43038,1971,8,0,130,84,61.0,7.0,1,1
43039,1971,8,0,2132,235,21.0,45.0,1,0
43040,1971,8,0,356,77,24.0,7.0,1,1
43041,1971,8,0,2294,275,20.0,16.0,1,1
43042,1971,8,0,142,2306,12.0,28.0,1,1
43043,1971,8,0,97,1000056,21.0,10.0,1,0
43044,1971,8,0,9,2005,44.0,28.0,1,0
43045,1971,8,0,2,57,40.0,7.0,1,1
43046,1971,8,0,344,333,10.0,41.0,1,1
43047,1971,8,0,2168,2754,35.0,24.0,1,0
43048,1971,8,0,107,111,17.0,7.0,1,0
43049,1971,8,0,13,1000006,7.0,20.0,1,0
43050,1971,8,0,48,218,27.0,32.0,1,0
43051,1971,8,0,236,2635,7.0,14.0,1,0
43052,1971,8,0,1000058,1000302,7.0,28.0,1,0
43053,1971,8,0,166,70,14.0,19.0,1,1
43054,1971,8,0,96,259,33.0,27.0,1,0
43055,1971,8,0,120,2678,38.0,0.0,1,0
43056,1971,8,0,163,225,49.0,21.0,1,1
43057,1971,8,0,249,2181,21.0,12.0,1,1
43058,1971,8,0,158,38,31.0,7.0,1,1
43059,1971,8,0,195,2711,14.0,28.0,1,1
43060,1971,8,0,145,99,24.0,22.0,1,1
43061,1971,8,0,2083,164,14.0,13.0,1,0
43062,1971,8,0,1000012,1000013,17.0,20.0,1,0
43063,1971,8,0,2643,2287,28.0,0.0,1,0
43064,1971,8,0,2329,2142,21.0,30.0,1,0
43065,1971,9,0,2390,152,7.0,13.0,1,0
43066,1971,9,0,222,1000010,48.0,0.0,1,0
43067,1971,9,0,1000006,278,30.0,13.0,1,1
43068,1971,9,0,108,163,10.0,21.0,1,1
43069,1971,9,0,43,219,24.0,14.0,1,1
43070,1971,9,0,231,2258,42.0,14.0,1,0
43071,1971,9,0,2692,70,20.0,24.0,1,0
43072,1971,9,0,79,2181,34.0,32.0,1,0
43073,1971,9,0,218,227,40.0,13.0,1,0
43074,1971,9,0,99,333,7.0,14.0,1,1
43075,1971,9,0,12,204,34.0,22.0,1,0
43076,1971,9,0,9,252,38.0,13.0,1,1
43077,1971,9,0,8,242,24.0,24.0,1,1
43078,1971,9,0,1000058,189,17.0,34.0,1,0
43079,1971,9,0,257,2643,11.0,21.0,1,1
43080,1971,9,0,2132,249,40.0,7.0,1,0
43081,1971,9,0,349,164,30.0,17.0,1,1
43082,1971,9,0,2,344,30.0,21.0,1,1
43083,1971,9,0,183,103,3.0,10.0,1,1
43084,1971,9,0,171,159,31.0,29.0,1,1
43085,1971,9,0,1000007,1000013,26.0,0.0,1,1
43086,1971,9,0,2305,38,14.0,35.0,1,1
43087,1971,9,0,1000064,2168,10.0,20.0,1,1
43088,1971,9,0,150,277,31.0,15.0,1,0
43089,1971,9,0,151,2166,27.0,26.0,1,1
43090,1971,9,0,61,57,49.0,7.0,1,1
43091,1971,9,0,59,2426,34.0,21.0,1,1
43092,1971,9,0,235,248,7.0,35.0,1,0
43093,1971,9,0,84,356,21.0,22.0,1,1
43094,1971,9,0,197,2306,23.0,35.0,1,1
43095,1971,9,0,238,96,7.0,14.0,1,1
43096,1971,9,0,202,97,0.0,17.0,1,1
43097,1971,9,0,2711,193,6.0,7.0,1,1
43098,1971,9,0,130,2294,63.0,7.0,1,1
43099,1971,9,0,194,127,10.0,17.0,1,1
43100,1971,9,0,1000056,145,27.0,28.0,1,0
43101,1971,9,0,158,66,37.0,0.0,1,1
43102,1971,9,0,167,254,57.0,39.0,1,1
43103,1971,9,0,166,2704,50.0,24.0,1,0
43104,1971,9,0,153,228,26.0,13.0,1,1
43105,1971,9,0,77,135,41.0,20.0,1,1
43106,1971,9,0,221,87,7.0,56.0,1,1
43107,1971,9,0,2655,195,7.0,30.0,1,0
43108,1971,9,0,142,201,3.0,20.0,1,1
43109,1971,9,0,2005,2483,14.0,23.0,1,0
43110,1971,9,0,1000044,62,40.0,17.0,1,0
43111,1971,9,0,213,120,63.0,27.0,1,0
43112,1971,9,0,23,21,45.0,7.0,1,1
43113,1971,9,0,30,265,30.0,20.0,1,1
43114,1971,9,0,2572,2678,38.0,0.0,1,0
43115,1971,9,0,24,26,20.0,9.0,1,1
43116,1971,9,0,2633,2579,35.0,6.0,1,0
43117,1971,9,0,251,239,24.0,0.0,1,1
43118,1971,9,0,245,2567,27.0,10.0,1,1
43119,1971,9,0,2628,2641,17.0,6.0,1,1
43120,1971,9,0,2459,2649,8.0,23.0,1,0
43121,1971,9,0,258,259,0.0,6.0,1,0
43122,1971,9,0,154,2729,36.0,29.0,1,0
43123,1971,9,0,25,264,7.0,30.0,1,1
43124,1971,9,0,1000063,36,34.0,14.0,1,0
43125,1971,9,0,275,2509,14.0,10.0,1,1
43126,1971,9,0,328,2751,29.0,31.0,1,0
43127,1971,9,0,2142,2083,47.0,24.0,1,0
43128,1971,9,0,113,107,38.0,27.0,1,0
43129,1971,9,0,236,2348,20.0,35.0,1,0
43130,1971,9,0,2309,276,21.0,0.0,1,0
43131,1971,9,0,172,225,21.0,7.0,1,1
43132,1971,10,0,1000063,166,7.0,31.0,1,0
43133,1971,10,0,2641,239,27.0,0.0,1,1
43134,1971,10,0,276,2649,0.0,43.0,1,0
43135,1971,10,0,254,328,17.0,21.0,1,0
43136,1971,10,0,154,150,23.0,7.0,1,1
43137,1971,10,0,277,2678,28.0,3.0,1,0
43138,1971,10,0,2711,1000044,25.0,21.0,1,0
43139,1971,10,0,189,1000064,27.0,42.0,1,0
43140,1971,10,0,2348,2572,20.0,24.0,1,0
43141,1971,10,0,201,2305,56.0,10.0,1,1
43142,1971,10,0,87,2655,21.0,7.0,1,1
43143,1971,10,0,38,197,40.0,6.0,1,1
43144,1971,10,0,195,2132,15.0,23.0,1,0
43145,1971,10,0,2483,25,10.0,17.0,1,1
43146,1971,10,0,103,2459,20.0,10.0,1,1
43147,1971,10,0,61,2,20.0,35.0,1,1
43148,1971,10,0,349,221,17.0,14.0,1,1
43149,1971,10,0,2567,8,13.0,18.0,1,1
43150,1971,10,0,9,2751,52.0,19.0,1,1
43151,1971,10,0,252,12,14.0,27.0,1,1
43152,1971,10,0,333,2390,31.0,3.0,1,0
43153,1971,10,0,202,2005,7.0,17.0,1,0
43154,1971,10,0,2032,1000058,28.0,7.0,1,0
43155,1971,10,0,145,236,49.0,10.0,1,0
43156,1971,10,0,2309,193,0.0,30.0,1,1
43157,1971,10,0,163,43,6.0,10.0,1,1
43158,1971,10,0,2168,222,7.0,14.0,1,1
43159,1971,10,0,218,2729,17.0,13.0,1,0
43160,1971,10,0,164,107,14.0,13.0,1,1
43161,1971,10,0,204,265,21.0,14.0,1,1
43162,1971,10,0,213,152,35.0,3.0,1,0
43163,1971,10,0,24,23,12.0,13.0,1,0
43164,1971,10,0,264,30,12.0,13.0,1,1
43165,1971,10,0,1000056,151,43.0,7.0,1,0
43166,1971,10,0,194,77,10.0,14.0,1,1
43167,1971,10,0,258,153,20.0,32.0,1,1
43168,1971,10,0,251,2628,31.0,0.0,1,1
43169,1971,10,0,167,2638,49.0,13.0,1,1
43170,1971,10,0,2306,158,17.0,44.0,1,1
43171,1971,10,0,2426,183,17.0,14.0,1,1
43172,1971,10,0,127,135,40.0,25.0,1,1
43173,1971,10,0,2509,130,17.0,20.0,1,1
43174,1971,10,0,235,249,47.0,8.0,1,1
43175,1971,10,0,344,99,3.0,28.0,1,1
43176,1971,10,0,21,1000006,7.0,12.0,1,1
43177,1971,10,0,66,142,45.0,17.0,1,1
43178,1971,10,0,2294,84,7.0,14.0,1,1
43179,1971,10,0,242,245,13.0,18.0,1,1
43180,1971,10,0,275,356,27.0,35.0,1,1
43181,1971,10,0,248,259,56.0,29.0,1,1
43182,1971,10,0,59,52,12.0,6.0,1,1
43183,1971,10,0,57,96,35.0,24.0,1,1
43184,1971,10,0,2166,257,7.0,14.0,1,1
43185,1971,10,0,36,2704,36.0,14.0,1,0
43186,1971,10,0,13,1000007,9.0,3.0,1,0
43187,1971,10,0,225,108,19.0,24.0,1,1
43188,1971,10,0,159,172,24.0,14.0,1,1
43189,1971,10,0,171,219,17.0,3.0,1,1
43190,1971,10,0,228,120,20.0,14.0,1,1
43191,1971,10,0,2643,231,35.0,33.0,1,1
43192,1971,10,0,62,149,25.0,11.0,1,0
43193,1971,10,0,70,147,40.0,2.0,1,0
43194,1971,10,0,97,79,24.0,14.0,1,0
43195,1971,10,0,282,2181,15.0,27.0,1,0
43196,1971,10,0,278,1000887,23.0,7.0,1,0
43197,1971,10,0,322,2142,14.0,51.0,1,0
43198,1971,10,0,1000013,2094,7.0,22.0,1,0
43199,1971,11,0,96,2633,7.0,21.0,1,1
43200,1971,11,0,2166,2643,7.0,47.0,1,1
43201,1971,11,0,120,258,27.0,29.0,1,1
43202,1971,11,0,222,218,13.0,13.0,1,1
43203,1971,11,0,70,328,13.0,42.0,1,1
43204,1971,11,0,252,254,15.0,17.0,1,1
43205,1971,11,0,164,2142,28.0,16.0,1,1
43206,1971,11,0,2729,257,19.0,21.0,1,1
43207,1971,11,0,228,152,23.0,31.0,1,1
43208,1971,11,0,84,2509,38.0,31.0,1,1
43209,1971,11,0,66,197,54.0,0.0,1,1
43210,1971,11,0,2305,142,7.0,2.0,1,1
43211,1971,11,0,235,2306,21.0,28.0,1,0
43212,1971,11,0,62,1000006,21.0,46.0,1,0
43213,1971,11,0,99,87,28.0,8.0,1,0
43214,1971,11,0,193,2132,43.0,7.0,1,0
43215,1971,11,0,130,194,10.0,7.0,1,1
43216,1971,11,0,135,275,23.0,21.0,1,1
43217,1971,11,0,167,2751,49.0,14.0,1,1
43218,1971,11,0,150,153,0.0,38.0,1,1
43219,1971,11,0,249,1000063,31.0,10.0,1,1
43220,1971,11,0,2459,1000064,14.0,9.0,1,1
43221,1971,11,0,77,127,28.0,7.0,1,1
43222,1971,11,0,276,195,0.0,30.0,1,0
43223,1971,11,0,2483,204,29.0,30.0,1,1
43224,1971,11,0,1000044,278,14.0,13.0,1,1
43225,1971,11,0,221,213,18.0,55.0,1,1
43226,1971,11,0,21,12,39.0,10.0,1,0
43227,1971,11,0,239,2567,6.0,20.0,1,1
43228,1971,11,0,259,2572,8.0,17.0,1,1
43229,1971,11,0,24,25,14.0,0.0,1,1
43230,1971,11,0,183,277,28.0,24.0,1,1
43231,1971,11,0,2628,242,20.0,19.0,1,1
43232,1971,11,0,2649,2309,41.0,6.0,1,1
43233,1971,11,0,26,30,7.0,7.0,1,1
43234,1971,11,0,238,1000056,10.0,7.0,1,0
43235,1971,11,0,264,265,28.0,20.0,1,1
43236,1971,11,0,1000013,1000887,7.0,31.0,1,0
43237,1971,11,0,248,2390,27.0,6.0,1,1
43238,1971,11,0,356,2294,31.0,0.0,1,1
43239,1971,11,0,219,172,13.0,41.0,1,1
43240,1971,11,0,2638,36,7.0,24.0,1,1
43241,1971,11,0,2704,2181,28.0,32.0,1,1
43242,1971,11,0,52,202,45.0,10.0,1,0
43243,1971,11,0,2579,154,24.0,7.0,1,0
43244,1971,11,0,41,107,24.0,17.0,1,0
43245,1971,11,0,43,108,16.0,35.0,1,1
43246,1971,11,0,2168,189,26.0,16.0,1,0
43247,1971,11,0,163,159,7.0,33.0,1,1
43248,1971,11,0,38,2005,53.0,17.0,1,0
43249,1971,11,0,2320,1000058,23.0,14.0,1,0
43250,1971,11,0,231,2105,23.0,10.0,1,0
43251,1971,11,0,1000003,1000007,22.0,28.0,1,0
43252,1971,11,0,225,171,6.0,24.0,1,1
43253,1971,11,0,23,9,6.0,49.0,1,0
43254,1971,11,0,2678,236,8.0,31.0,1,0
43255,1971,11,0,103,113,35.0,0.0,1,0
43256,1971,11,0,8,2641,15.0,0.0,1,1
43257,1971,12,0,201,158,31.0,35.0,1,1
43258,1971,12,0,245,251,14.0,34.0,1,1
43259,1971,12,0,59,61,24.0,28.0,1,0
43260,1971,12,0,344,145,0.0,48.0,1,1
43261,1971,12,0,9,12,31.0,0.0,1,1
43262,1971,12,0,349,2426,24.0,23.0,1,1
43263,1971,12,0,103,107,21.0,7.0,1,1
43264,1971,12,0,97,2132,16.0,19.0,1,0
43265,1971,12,0,2579,228,7.0,17.0,1,0
43266,1971,12,0,36,166,38.0,21.0,1,0
43267,1971,12,0,2390,57,16.0,45.0,1,0
43268,1971,12,0,52,221,31.0,13.0,1,1
43269,1971,12,0,62,167,28.0,21.0,1,0
43270,1971,12,0,248,254,42.0,16.0,1,0
43271,1971,12,0,21,66,31.0,48.0,1,0
43272,1971,12,0,99,2655,36.0,7.0,1,0
43273,1971,12,0,242,239,23.0,0.0,1,1
43274,1971,12,0,1000007,23,10.0,55.0,1,1
43275,1971,12,0,2572,2704,35.0,0.0,1,0
43276,1971,12,0,2633,238,19.0,7.0,1,1
43277,1971,12,0,2638,1000006,38.0,32.0,1,0
43278,1971,12,0,2567,2628,16.0,18.0,1,1
43279,1971,12,0,1000063,202,13.0,31.0,1,1
43280,1971,12,0,259,2678,34.0,0.0,1,0
43281,1971,12,0,333,2,31.0,7.0,1,1
43282,1971,12,0,1000058,2000,21.0,17.0,1,0
43283,1971,12,0,1000056,50,56.0,14.0,1,0
43284,1971,12,0,164,2415,27.0,8.0,1,0
43285,1971,13,0,21,249,44.0,28.0,1,0
43286,1971,13,0,62,158,3.0,45.0,1,0
43287,1971,13,0,2390,183,0.0,14.0,1,1
43288,1971,13,0,197,201,14.0,58.0,1,1
43289,1971,13,0,2633,213,31.0,11.0,1,0
43290,1971,14,0,1000012,278,17.0,14.0,1,0
43291,1971,1,1,99,66,33.0,15.0,1,0
43292,1971,1,1,235,23,28.0,9.0,1,0
43293,1971,1,1,2633,8,14.0,13.0,1,0
43294,1971,1,1,9,52,45.0,38.0,1,0
43295,1971,1,1,2649,257,28.0,3.0,1,0
43296,1971,1,1,59,145,18.0,41.0,1,0
43297,1971,1,1,248,38,17.0,29.0,1,0
43298,1971,1,1,61,153,7.0,3.0,1,0
43299,1971,1,1,158,333,38.0,6.0,1,0
43300,1971,1,1,201,2,40.0,22.0,1,0
43301,1971,1,1,213,251,30.0,6.0,1,0
43302,1971,1,1,24,130,13.0,12.0,1,0
43303,1972,1,0,21,204,17.0,8.0,1,0
43304,1972,1,0,2309,2006,13.0,13.0,1,0
43305,1972,1,0,344,2,3.0,14.0,1,1
43306,1972,1,0,2729,231,31.0,7.0,1,1
43307,1972,1,0,1000056,2649,21.0,0.0,1,0
43308,1972,1,0,2678,151,3.0,30.0,1,1
43309,1972,1,0,2579,258,16.0,24.0,1,0
43310,1972,1,0,228,2643,13.0,0.0,1,0
43311,1972,1,0,98,2026,6.0,7.0,1,0
43312,1972,1,0,120,152,24.0,24.0,1,1
43313,1972,1,0,282,2132,7.0,10.0,1,0
43314,1972,1,0,238,236,24.0,7.0,1,0
43315,1972,1,0,166,328,14.0,48.0,1,0
43316,1972,1,0,26,158,20.0,17.0,1,0
43317,1972,1,0,1000063,245,13.0,36.0,1,0
43318,1972,1,0,59,2633,3.0,34.0,1,0
43319,1972,1,0,183,218,17.0,10.0,1,1
43320,1972,1,0,2572,1000058,38.0,17.0,1,1
43321,1972,1,0,8,30,10.0,31.0,1,0
43322,1972,1,0,242,248,14.0,13.0,1,0
43323,1972,1,0,153,257,28.0,18.0,1,0
43324,1972,1,0,142,2483,24.0,22.0,1,0
43325,1972,1,0,2306,202,21.0,13.0,1,0
43326,1972,1,0,221,52,7.0,19.0,1,1
43327,1972,1,0,38,25,20.0,10.0,1,0
43328,1972,1,0,12,36,17.0,0.0,1,1
43329,1972,1,0,264,1000044,13.0,6.0,1,0
43330,1972,1,0,333,150,35.0,12.0,1,0
43331,1972,1,0,2305,265,17.0,18.0,1,0
43332,1972,1,0,277,222,25.0,6.0,1,1
43333,1972,1,0,2711,1000006,28.0,20.0,1,0
43334,1972,1,0,154,2166,26.0,20.0,1,0
43335,1972,1,0,195,2117,26.0,21.0,1,0
43336,1972,1,0,2751,304,30.0,14.0,1,0
43337,1972,1,0,23,1000003,33.0,28.0,1,0
43338,1972,1,0,2459,2287,21.0,7.0,1,0
43339,1972,1,0,278,16,24.0,7.0,1,0
43340,1972,1,0,2168,2754,18.0,13.0,1,0
43341,1972,2,0,167,166,55.0,20.0,1,0
43342,1972,2,0,277,257,28.0,7.0,1,0
43343,1972,2,0,264,150,14.0,6.0,1,0
43344,1972,2,0,258,259,24.0,20.0,1,0
43345,1972,2,0,221,26,28.0,38.0,1,0
43346,1972,2,0,202,1000063,10.0,9.0,1,1
43347,1972,2,0,103,2655,0.0,10.0,1,1
43348,1972,2,0,2641,254,45.0,2.0,1,0
43349,1972,2,0,2633,213,28.0,21.0,1,0
43350,1972,2,0,1000064,218,12.0,16.0,1,1
43351,1972,2,0,24,23,44.0,0.0,1,0
43352,1972,2,0,2567,154,56.0,10.0,1,0
43353,1972,2,0,30,204,51.0,6.0,1,1
43354,1972,2,0,2638,2320,18.0,42.0,1,0
43355,1972,2,0,276,2413,27.0,24.0,1,0
43356,1972,2,0,231,2506,7.0,10.0,1,0
43357,1972,2,0,128,1000056,21.0,34.0,1,0
43358,1972,2,0,2572,2348,14.0,33.0,1,0
43359,1972,2,0,2483,12,34.0,7.0,1,0
43360,1972,2,0,197,1000058,21.0,3.0,1,0
43361,1972,2,0,201,328,49.0,0.0,1,0
43362,1972,2,0,152,183,43.0,20.0,1,0
43363,1972,2,0,2426,2729,13.0,9.0,1,0
43364,1972,2,0,235,145,29.0,34.0,1,0
43365,1972,2,0,356,127,0.0,24.0,1,1
43366,1972,2,0,130,77,7.0,0.0,1,1
43367,1972,2,0,97,2309,34.0,0.0,1,0
43368,1972,2,0,99,1000044,31.0,13.0,1,0
43369,1972,2,0,36,66,0.0,41.0,1,0
43370,1972,2,0,84,135,27.0,23.0,1,1
43371,1972,2,0,107,164,24.0,14.0,1,1
43372,1972,2,0,59,2579,34.0,6.0,1,1
43373,1972,2,0,61,239,24.0,14.0,1,0
43374,1972,2,0,2390,52,14.0,37.0,1,1
43375,1972,2,0,151,79,16.0,0.0,1,0
43376,1972,2,0,2181,2704,40.0,12.0,1,1
43377,1972,2,0,38,2132,56.0,14.0,1,0
43378,1972,2,0,25,265,37.0,23.0,1,1
43379,1972,2,0,252,2306,32.0,9.0,1,0
43380,1972,2,0,2509,189,14.0,17.0,1,0
43381,1972,2,0,248,9,28.0,33.0,1,0
43382,1972,2,0,2005,2751,45.0,14.0,1,0
43383,1972,2,0,2678,2166,14.0,18.0,1,1
43384,1972,2,0,158,245,37.0,7.0,1,0
43385,1972,2,0,120,153,26.0,31.0,1,1
43386,1972,2,0,275,2459,31.0,7.0,1,0
43387,1972,2,0,194,2294,21.0,0.0,1,1
43388,1972,2,0,344,2433,42.0,7.0,1,0
43389,1972,2,0,2199,2649,0.0,16.0,1,0
43390,1972,2,0,2026,2643,21.0,28.0,1,1
43391,1972,2,0,278,2711,41.0,14.0,1,0
43392,1972,2,0,70,195,17.0,14.0,1,0
43393,1972,2,0,96,222,25.0,7.0,1,0
43394,1972,2,0,1000006,249,24.0,21.0,1,0
43395,1972,2,0,193,2168,34.0,7.0,1,0
43396,1972,3,0,1000056,2199,42.0,0.0,1,0
43397,1972,3,0,2755,1000006,19.0,25.0,1,0
43398,1972,3,0,2320,79,7.0,0.0,1,0
43399,1972,3,0,2331,2166,41.0,16.0,1,0
43400,1972,3,0,164,2329,41.0,13.0,1,0
43401,1972,3,0,2692,70,26.0,10.0,1,0
43402,1972,3,0,2643,2717,0.0,10.0,1,0
43403,1972,3,0,2309,195,37.0,14.0,1,1
43404,1972,3,0,2305,2751,52.0,14.0,1,0
43405,1972,3,0,66,254,44.0,22.0,1,0
43406,1972,3,0,2294,204,19.0,11.0,1,0
43407,1972,3,0,202,248,0.0,21.0,1,0
43408,1972,3,0,127,59,16.0,21.0,1,0
43409,1972,3,0,166,278,17.0,49.0,1,0
43410,1972,3,0,52,259,27.0,15.0,1,1
43411,1972,3,0,135,38,6.0,38.0,1,0
43412,1972,3,0,103,218,49.0,27.0,1,1
43413,1972,3,0,142,239,0.0,27.0,1,0
43414,1972,3,0,2,236,14.0,7.0,1,0
43415,1972,3,0,8,197,24.0,23.0,1,0
43416,1972,3,0,9,2306,56.0,14.0,1,0
43417,1972,3,0,333,96,35.0,0.0,1,1
43418,1972,3,0,2005,221,41.0,13.0,1,1
43419,1972,3,0,151,2026,35.0,7.0,1,1
43420,1972,3,0,235,2181,7.0,23.0,1,1
43421,1972,3,0,201,2483,68.0,3.0,1,0
